SolCAP.T.number	Market.Class	PC1	PC2	PC3
352	SCT_0398	Wild Cherry	12.3566090267303	-23.7635212257508	7.66608384739308
353	SCT_0399	Wild Cherry	9.08059693726364	-27.4634344240024	5.95651421547251
354	SCT_0400	Wild Cherry	14.5452245789936	-22.9571387489636	7.13497517492232
355	SCT_0401	Wild	-68.6922530710091	-41.1150698576956	-1.61954189570205
356	SCT_0402	Wild Cherry	14.7831555899764	-23.4461650724484	6.11894659004134
357	SCT_0403	Wild Cherry	14.8819997940862	-23.340679499285	6.11937410015037
358	SCT_0404	Wild	-74.0681187369809	-36.6759861977987	3.92565632292806
359	SCT_0405	Wild	-87.2373992119163	-35.3997587188081	4.54614441920668
360	SCT_0406	Wild	-93.0312999307505	-30.56286607965	4.34794006028232
361	SCT_0407	Wild	-63.3047513712502	-37.1959588605944	5.48867361625378
362	SCT_0408	Wild Cherry	18.0105787143506	-20.7531670069827	5.54382565181893
363	SCT_0409	Wild Cherry	10.531695963276	-24.1078407441626	7.15861749101509
364	SCT_0410	Wild Cherry	15.2937314971427	-23.7343874056046	6.16446882434487
365	SCT_0411	Wild Cherry	14.8441412660913	-16.6355633052353	9.10802691161447
366	SCT_0412	Wild Cherry	18.3286748002998	-19.838767378285	5.65755846413322
367	SCT_0414	Wild Cherry	14.830128522938	-21.3195851074276	6.04876888307912
368	SCT_0415	Wild Cherry	-4.73624552456299	-25.9770521817432	6.03264025905048
369	SCT_0416	Wild Cherry	13.5025881130597	-23.9290391667778	7.30166798689277
370	SCT_0417	Wild Cherry	14.7654957391575	-22.4974726049445	5.89559397660964
371	SCT_0424	Wild Cherry	12.9640132024256	-21.107580332425	4.02917507481382
372	SCT_0427	Wild Cherry	-23.4208939267089	-29.0834099852296	6.27435642274271
373	SCT_0428	Wild Cherry	16.1536834008792	-20.5920035047339	5.35856526431144
374	SCT_0429	Wild Cherry	11.3968569350059	-23.9711029009623	7.70646342951317
375	SCT_0430	Wild	-61.6247377526347	-36.9715408431748	4.83908117593428
376	SCT_0433	Wild Cherry	2.04446961628541	-29.799118358557	6.63460030155778
377	SCT_0434	Wild Cherry	15.4788434451651	-21.2340124446092	7.45700989637661
378	SCT_0435	Wild Cherry	-26.3401312121317	-30.6519986007717	1.20257793198329
379	SCT_0437	Wild	-85.3466504506674	-30.7801683328143	2.42191180142578
380	SCT_0438	Wild	-72.6189808140489	-37.3684942134347	4.70856151275558
381	SCT_0441	Wild Cherry	11.3979564071928	-22.8795484971419	2.49399912708833
382	SCT_0442	Wild Cherry	12.6746245955994	-24.7792461129565	5.82662822883509
383	SCT_0443	Wild Cherry	-4.45663587515187	-27.7858137948071	1.71686033021459
384	SCT_0444	Wild Cherry	19.4906648533466	-18.6858037054146	6.43896359204353
385	SCT_0447	Wild Cherry	-15.6274233177744	-21.2943354505251	6.69729840056413
386	SCT_0448	Wild Cherry	-43.3591295241886	-34.5052165129072	1.35421702805081
387	SCT_0449	Wild Cherry	-35.8221414334188	-29.7492920722799	0.692493965206434
388	SCT_0450	Wild Cherry	-73.0752501782694	-39.4240889521125	6.37456353959642
389	SCT_0453	Wild Cherry	-35.1303391476317	-27.2521166811182	-2.2478480757914
390	SCT_0456	Wild Cherry	1.50203786697257	-10.618946395582	3.58715918842096
391	SCT_0461	Wild Cherry	10.8650369916285	-23.675216592625	5.90402166620218
392	SCT_0462	Wild Cherry	-37.2360417704811	-27.3883248565708	5.98241011418293
393	SCT_0466	Wild Cherry	11.2593459644261	-14.4641994360371	10.0912129751985
394	SCT_0467	Wild Cherry	-0.166467289289502	-20.4127400082783	9.40359024811744
395	SCT_0468	Wild Cherry	-29.6601171560427	-34.5167557372906	-4.46675244603205
396	SCT_0470	Wild Cherry	23.5751316827517	-14.9285030067093	3.71622423140135
397	SCT_0471	Wild Cherry	-19.9439026426729	-21.9064164786587	-4.73103943657051
398	SCT_0472	Wild	-94.5548367502698	-33.8959449911808	7.44411468817441
399	SCT_0474	Wild	-42.0180369357304	-39.7023080369346	6.55159580870176
400	SCT_0477	Wild Cherry	9.0143082243165	-27.5561944143973	6.46305822278531
401	SCT_0478	Processing	0.283357616869839	18.6572504977144	11.5710612330942
402	SCT_0479	Vintage	23.0959576509309	-14.5429026849513	2.86165641637046
403	SCT_0480	Vintage	24.0667356025481	-13.563736709379	3.24692725777625
404	SCT_0482	Vintage	23.3293892899052	-13.6798639787517	5.33533037319083
405	SCT_0483	Vintage	21.7400409083013	-15.7590880519388	4.19126815343148
406	SCT_0486	Fresh market	22.7805831184828	-15.7355490758506	5.63247406920535
407	SCT_0487	Fresh market	8.37456043905583	-0.821533790829479	-10.6583238161203
408	SCT_0492	Fresh market	-7.1596706547456	9.91454725042157	-29.3916907035987
409	SCT_0494	Wild	14.9652637897593	-22.9987472490923	7.29609571873297
410	SCT_0506	Fresh market	-2.67504563418853	14.286373230539	-25.081580474517
